Id,SalePrice
1461,114187.5950830431
1462,166126.3877917021
1463,191623.69282137553
1464,193989.22271462868
1465,184195.39571231324
1466,175842.3077765518
1467,159296.1854160894
1468,170569.80839437855
1469,184798.61429385556
1470,124243.10046197684
1471,200938.04024137167
1472,97002.18725188085
1473,102295.24035316698
1474,143305.6044224612
1475,98748.20451157144
1476,345880.95634015324
1477,252534.18882232768
1478,259762.79449099867
1479,270706.9664860545
1480,252513.58898240345
1481,275109.71381401323
1482,198546.49235639247
1483,181627.4536502169
1484,155717.52461409254
1485,174637.05510901654
1486,196197.51142164305
1487,262172.5403529176
1488,230082.9899488433
1489,190071.86267524754
1490,203177.88156772166
1491,186431.7948877178
1492,88953.51602643414
1493,176176.2655406039
1494,257683.95238128924
1495,300913.2290868156
1496,202103.54032816464
1497,195184.42886389614
1498,153131.57554346495
1499,152660.06857487705
1500,156226.46360278226
1501,167045.38527006237
1502,137156.2464907962
1503,257292.5623704983
1504,236524.3267606419
1505,217174.3972350387
1506,215179.25929561863
1507,271327.3848451584
1508,208001.29367953155
1509,163598.82129316515
1510,150999.14072646172
1511,156347.01583162957
1512,181919.65695186576
1513,156997.94993138209
1514,243281.3548416913
1515,242568.94704322724
1516,156676.70816875275
1517,152263.63425620864
1518,174658.2619146267
1519,219572.65277594439
1520,138823.66205541661
1521,146182.2406853184
1522,171214.99815078988
1523,112816.07998112237
1524,113556.84989560858
1525,124798.33947942457
1526,112627.24919291846
1527,102008.56290570812
1528,120323.43483930922
1529,151340.16310195802
1530,180554.6044885716
1531,162200.0270494816
1532,100490.40952768415
1533,148339.476590285
1534,119816.6055651799
1535,162737.47502359905
1536,131131.25547576934
1537,82072.26195220432
1538,152245.02881037138
1539,190078.22411328397
1540,176404.35372501187
1541,139300.9849629931
1542,154285.57442931953
1543,205251.00398517682
1544,82257.4609632113
1545,106170.5024453898
1546,123526.18480157689
1547,138374.21133953187
1548,125358.22958904749
1549,108448.52172623198
1550,141583.5845471064
1551,121628.22157659088
1552,190755.86222111832
1553,130512.97348711842
1554,120544.17578501646
1555,187231.89878979165
1556,101140.92569998826
1557,134065.2648400383
1558,83839.03979679223
1559,154006.71022180837
1560,156163.99766230755
1561,208110.72205186408
1562,118632.99977005848
1563,122740.77331663259
1564,186161.700889209
1565,144925.5061411377
1566,205685.83553231225
1567,82565.91034774299
1568,219987.4689088016
1569,159181.79675461596
1570,117802.52731359309
1571,112707.42218733697
1572,138115.60374659815
1573,239474.0934484336
1574,151691.0729319999
1575,191976.49470847027
1576,213569.31722071275
1577,186612.57989838585
1578,138835.90417427808
1579,144937.6385529185
1580,192430.82869847617
1581,124741.73015503226
1582,121819.59697501014
1583,295905.6476292832
1584,230026.91407368344
1585,138476.469408059
1586,63925.17745561711
1587,91446.86376590205
1588,138230.5823367938
1589,96152.8405975478
1590,130788.73976735053
1591,94638.72282849505
1592,129846.33360042625
1593,112337.285554394
1594,169123.97729792606
1595,143252.39166953816
1596,222409.95222589446
1597,211091.05158704202
1598,184534.20272024992
1599,150634.16459012768
1600,157468.42131921
1601,87528.89689930384
1602,120732.97255987678
1603,81243.79014228476
1604,261458.60458736823
1605,237536.94286912042
1606,166134.73475140976
1607,209696.60860376217
1608,191772.3246523038
1609,178760.29163645298
1610,151202.71099286972
1611,140867.08373770848
1612,185815.78587214905
1613,183074.7553705743
1614,119045.9380789568
1615,86085.54154111083
1616,87623.017221607
1617,95260.55431849006
1618,125878.0216991276
1619,112150.7431549717
1620,248682.2488938022
1621,150853.95692174367
1622,147419.47536087554
1623,242640.54227726485
1624,211527.39834977651
1625,112172.1379807405
1626,183193.98781622676
1627,193072.71996273735
1628,255823.30132936162
1629,179892.760818306
1630,278323.720157339
1631,201834.44040275374
1632,232304.110179911
1633,159535.68030348927
1634,186133.13342415655
1635,182767.8547124276
1636,160502.9117608744
1637,195683.52952988804
1638,184158.58452364555
1639,195747.59288195038
1640,262976.14320541243
1641,181344.97243770197
1642,242558.1608168046
1643,228246.87290812965
1644,218537.03741173935
1645,190643.0054800946
1646,151789.53099169306
1647,158483.10887172102
1648,138795.37370131337
1649,142234.10084705584
1650,118973.02362072685
1651,119404.58518474908
1652,101538.59583899456
1653,97141.90104566941
1654,146925.0019232993
1655,139632.25691720558
1656,144869.00369331168
1657,150413.18845088567
1658,145898.63752460157
1659,118375.13510944067
1660,143636.9008333014
1661,319213.0271552026
1662,386200.5328423593
1663,340062.4620627466
1664,363293.4909440388
1665,267019.130514851
1666,316941.27977248153
1667,330354.95425212244
1668,319023.8362724823
1669,257403.8787417537
1670,298725.35471978184
1671,258872.57391839247
1672,262728.87484877795
1673,285224.6322371474
1674,227180.07110766985
1675,207371.25851750295
1676,204403.20757925865
1677,211839.36593782465
1678,363201.3561556267
1679,308938.71110027423
1680,333761.379622681
1681,221099.31569982434
1682,298419.43397629226
1683,194406.34343244828
1684,174301.70905431086
1685,174719.58667182195
1686,180247.89426816214
1687,153402.13974378613
1688,191214.85608414462
1689,188174.41368281146
1690,181515.21328603526
1691,177683.46510506104
1692,236659.94136066965
1693,158782.4479604268
1694,177904.20559261926
1695,162919.45990495294
1696,242766.68553090974
1697,162381.89507856814
1698,286988.12184888864
1699,231911.35069233904
1700,242832.0515990373
1701,266179.4997909839
1702,247003.42460313215
1703,215177.67996919143
1704,275810.92792094377
1705,203642.89193673249
1706,334190.61339585297
1707,200545.5049193834
1708,192219.72240253704
1709,228854.11112234576
1710,201904.10654510098
1711,254429.7919313948
1712,234155.63005799914
1713,260289.0392382073
1714,224737.00857667957
1715,210484.49852114948
1716,178994.9917189382
1717,153746.60166221394
1718,127418.38567067566
1719,202385.67254634976
1720,213528.2079608042
1721,146611.14226444144
1722,121712.63297587466
1723,164272.07480386877
1724,212789.14888333797
1725,231778.49916057696
1726,184458.45238891602
1727,184039.31648639977
1728,180175.8132613893
1729,150553.9309604731
1730,161799.81428318456
1731,129169.554745041
1732,133586.88700046035
1733,124778.39803352933
1734,125380.65715237643
1735,118163.96293064179
1736,113249.36753133665
1737,262704.0193298832
1738,209977.29197759213
1739,236660.01457488225
1740,237073.676594959
1741,188726.08364508982
1742,175734.3492500789
1743,176721.79656184153
1744,251401.99467817394
1745,205279.40192219647
1746,191817.1020866748
1747,200892.7799367167
1748,255892.75010461282
1749,174295.3833636373
1750,142680.51723304394
1751,232414.4890858181
1752,116435.63637700207
1753,178411.45547646075
1754,200801.17994496
1755,173060.39776298418
1756,130040.19043858146
1757,119442.68470521913
1758,162295.06838834644
1759,174616.29671004065
1760,167043.81019362056
1761,161845.09340091652
1762,188150.52840789306
1763,167483.11733895456
1764,120958.72961923243
1765,213600.17709059748
1766,186020.01769342273
1767,222435.47703664008
1768,139529.7235638508
1769,167428.54459837748
1770,132809.61191383845
1771,135638.02238381712
1772,141713.2632380012
1773,130871.81789265199
1774,194526.56515580468
1775,134248.3279502796
1776,129216.34701011602
1777,102437.28689748248
1778,129739.89652748118
1779,101039.43221808437
1780,159956.92588814927
1781,134628.7527444888
1782,99102.16620783492
1783,141741.82141363923
1784,97128.27418380433
1785,107887.61666449158
1786,179073.18235810852
1787,165442.79037587816
1788,63719.03707201199
1789,90961.02004564363
1790,90404.87603040031
1791,241119.95582390876
1792,152615.888790383
1793,137428.79648638418
1794,134053.53323950092
1795,136729.46809493698
1796,98312.1714204335
1797,121460.97998654096
1798,117159.50489692364
1799,104487.21696306893
1800,121966.72375901775
1801,136828.20709479786
1802,132242.62970004597
1803,160927.75056955905
1804,133308.7525149534
1805,128766.50890015952
1806,126172.66026921717
1807,172654.17992107372
1808,118622.99238206871
1809,107407.5087910974
1810,143548.99815569725
1811,130314.68634271412
1812,119087.75326210722
1813,127914.8726164102
1814,95065.70439905807
1815,63731.24769551663
1816,84401.49354447357
1817,143934.25656996877
1818,177603.15532911927
1819,122533.30765645769
1820,85984.50246392253
1821,113885.6395504591
1822,150970.1511418786
1823,62942.00864446269
1824,125993.05033183053
1825,134212.55921995334
1826,103797.59548428329
1827,105502.57717355856
1828,129632.16213669053
1829,116653.44252316123
1830,174549.81754862625
1831,155989.53066295714
1832,162515.73740985416
1833,155807.8593146988
1834,130731.70160465116
1835,151413.3981184582
1836,141062.70183087033
1837,81528.25595738158
1838,138309.98266024425
1839,86069.16392512133
1840,147002.95898996526
1841,151066.55042795042
1842,89486.76029283524
1843,127752.65346566288
1844,125805.35552849376
1845,150535.05821255472
1846,142757.92449700038
1847,185103.3139297761
1848,59713.524366914105
1849,110361.91142514195
1850,121650.55462880101
1851,149137.82606177038
1852,115823.9673887363
1853,128464.7406050612
1854,159011.73872940586
1855,144001.84877428316
1856,209678.0812744415
1857,157289.95396400132
1858,164762.21359925225
1859,128361.21399685215
1860,147024.9989591991
1861,126945.0246625934
1862,289144.88198740233
1863,284505.69492282136
1864,284505.69492282136
1865,338170.2328617606
1866,305202.1066586737
1867,215996.02754712533
1868,294643.50310263596
1869,200260.7933587659
1870,195473.41509707863
1871,225541.7317989882
1872,167174.65407788794
1873,229006.47249448876
1874,148005.72986719388
1875,200341.81593508556
1876,215445.4990686883
1877,217186.7377200708
1878,198166.8663476177
1879,130795.86271414289
1880,142252.24736897054
1881,240405.16556033498
1882,241804.78693832128
1883,199453.1732978388
1884,213229.16142446708
1885,219838.27444128072
1886,282413.34100197005
1887,205980.60220897573
1888,241701.32457735078
1889,158980.9735780397
1890,124976.72201870372
1891,146557.80106099902
1892,96995.3343411396
1893,148772.5225244685
1894,186644.93959297318
1895,145753.56776321086
1896,129673.42371364616
1897,128667.08963764455
1898,110718.977785155
1899,128014.83296975798
1900,120815.57260455703
1901,157302.2540609824
1902,156147.28181587497
1903,223253.08691163064
1904,121684.46197875823
1905,178745.13746260226
1906,148533.00219195985
1907,198705.55910966758
1908,98742.07110365984
1909,127697.9125316201
1910,120831.6693230128
1911,204818.65028045126
1912,260612.16172167897
1913,190792.73993974828
1914,72680.01380653
1915,310175.2126845755
1916,74394.88044173157
1917,238183.83515343288
1918,132154.238166597
1919,153421.45157100924
1920,214197.67713384473
1921,320444.1064240408
1922,264384.1706088289
1923,203903.93966803903
1924,191777.87643762847
1925,210114.26565703674
1926,363462.3016395479
1927,135330.86022603535
1928,179046.85962465763
1929,117753.91034190093
1930,120736.99030541428
1931,137945.04020135305
1932,150548.57147542667
1933,175041.70025804706
1934,187910.615074383
1935,166407.90349493362
1936,194940.41985359747
1937,185363.96887425912
1938,176388.5851613618
1939,238508.7184641703
1940,175979.71460654758
1941,176913.53215572904
1942,191902.86174819444
1943,189571.91131046304
1944,296651.07823990646
1945,319259.3951288558
1946,177813.48001360975
1947,306698.1857939868
1948,172185.0967843862
1949,253510.38008219612
1950,182389.42716944937
1951,248424.16200826163
1952,234400.8777650668
1953,167097.84153095866
1954,202898.80855489642
1955,125832.96440938611
1956,234617.0435411607
1957,170436.03126503198
1958,291032.80653304653
1959,171365.9527132
1960,108110.70148663667
1961,120768.40402280034
1962,101598.00525163629
1963,109192.64372696403
1964,121321.83546823375
1965,146504.97569195955
1966,131686.73301368736
1967,284624.1595431391
1968,284380.1619815654
1969,334612.79095597344
1970,320811.3272878917
1971,302008.3268480204
1972,327877.582358868
1973,246715.82897796822
