Id,SalePrice
1461,116927.19336512215
1462,159188.09414269493
1463,185576.31694891988
1464,201594.9564104414
1465,189410.47084293098
1466,171563.91215987806
1467,181730.50875956667
1468,161162.56974608367
1469,185911.11947025952
1470,120591.47781255894
1471,179027.97397173822
1472,98608.52513918975
1473,97906.91131548941
1474,141189.2715379179
1475,112177.84959972595
1476,369113.88468629564
1477,246582.7731124081
1478,281666.1543842469
1479,293910.103314339
1480,582036.952927853
1481,335836.8265218626
1482,205445.2558227311
1483,178582.55714135413
1484,164807.56398550535
1485,181202.44208350038
1486,187072.86767519632
1487,328688.9222545794
1488,228915.74861495194
1489,192541.052412907
1490,236303.06307823386
1491,188656.09584412418
1492,88132.49635350266
1493,173162.626652563
1494,276648.61103704164
1495,279885.89102820866
1496,235463.29551523374
1497,174241.4746122348
1498,170939.1408222568
1499,157751.47362835525
1500,156294.49305388884
1501,177695.89834555634
1502,146747.36083355313
1503,271531.9026257095
1504,241550.55019037248
1505,227508.68523032553
1506,194567.11333364685
1507,263260.5651528536
1508,209155.9285968253
1509,162156.66495064556
1510,150126.17564537414
1511,157365.16389924625
1512,171463.45065606793
1513,140727.58031648648
1514,156271.91421150076
1515,216617.2073431637
1516,154363.38769857533
1517,169896.92000711503
1518,139187.09344898877
1519,213287.13772982665
1520,126407.8989228052
1521,130745.84729870492
1522,174264.30649712463
1523,114249.49886548542
1524,119767.65061352633
1525,124331.40092854146
1526,107750.2067035249
1527,105903.78898176018
1528,135747.19626005454
1529,157265.2881412985
1530,188748.23310254572
1531,115523.23104903886
1532,90856.03076222676
1533,142993.05058166818
1534,121158.95318685978
1535,142642.28472902006
1536,105823.39614223718
1537,63146.80124237701
1538,148028.09229354997
1539,176677.8163737304
1540,93773.23998209454
1541,144606.5097803046
1542,147143.2516142897
1543,181887.84138323384
1544,91488.08680869422
1545,111981.96046607026
1546,134163.58980815843
1547,139469.74836414447
1548,140063.10609112695
1549,119183.39395582251
1550,132309.25583630893
1551,93512.05214227641
1552,135764.14782689812
1553,134729.09548925614
1554,117326.2130616523
1555,164166.7983896516
1556,93114.27516905149
1557,98227.89895612998
1558,102234.41694170861
1559,71936.57378291049
1560,135898.99427768466
1561,124513.6875859074
1562,128432.4135041296
1563,117799.73904053241
1564,159313.6536314647
1565,144507.7606897533
1566,221174.83647192505
1567,82659.83994424061
1568,227703.54408554157
1569,131645.71200826523
1570,130676.75083932227
1571,112698.75771071698
1572,141172.5956877463
1573,238797.61953183176
1574,124064.53402710079
1575,217298.98023939494
1576,260043.60148220626
1577,179844.05239437704
1578,140516.30165575945
1579,139588.36952561315
1580,190699.93723455947
1581,157260.3698712806
1582,124530.41516595906
1583,306031.05353689095
1584,219167.6427607001
1585,138995.11582468776
1586,77712.55992860184
1587,100362.11115313324
1588,148706.6542181383
1589,101747.97180540217
1590,131837.62279012034
1591,94511.03878671366
1592,107699.3397005783
1593,112580.54842980191
1594,138816.95656495093
1595,99195.5738988045
1596,218410.30331767458
1597,211024.37989423683
1598,220723.34892116653
1599,164195.96341590467
1600,156043.08089380056
1601,76362.41885160508
1602,105301.21164647253
1603,71830.25270433488
1604,259131.66103169377
1605,234434.0075227552
1606,171403.90007091378
1607,193719.67156493093
1608,210039.00653941985
1609,175078.36567459814
1610,148608.8512554876
1611,133546.62764487724
1612,175242.02012213535
1613,168674.80096732182
1614,118549.77420850834
