Id,SalePrice
1461,119647.20914088716
1462,291452.744005293
1463,195566.92527951958
1464,201638.07161161065
1465,194645.92229400674
1466,179350.929201207
1467,189590.22023888904
1468,165034.09217760083
1469,194446.47608609142
1470,126432.12403272564
1471,203821.7387194023
1472,101115.28979779218
1473,100951.30568882497
1474,143753.49374976053
1475,111108.25506398371
1476,356259.10917679477
1477,244319.2502420251
1478,266273.4686220349
1479,291853.59832703834
1480,554017.4785564239
1481,339059.1542680531
1482,201865.96195619067
1483,170448.07095408728
1484,161484.82635070817
1485,181142.7214289762
1486,197623.73779754128
1487,338080.18162744323
1488,236650.82011330323
1489,194862.62049588544
1490,244475.44292764468
1491,183357.52623749938
1492,80371.11320163246
1493,187936.0445503353
1494,281973.5223606234
1495,292435.7914447884
1496,245262.88840840117
1497,179565.55875056397
1498,170015.8216514435
1499,166103.8079920162
1500,158265.64048706056
1501,168063.0914929641
1502,149300.45112339067
1503,278619.596825941
1504,253652.5812601753
1505,235015.13520670607
1506,198109.6204354857
1507,289005.0840906751
1508,214731.87204747726
1509,160796.25182105575
1510,154778.00785060882
1511,157806.07154974653
1512,177982.40262209915
1513,155889.26498900662
1514,151659.4204322998
1515,211178.59496453518
1516,146586.4027187018
1517,173267.1554281044
1518,139577.80840299098
1519,221830.6042615493
1520,134326.99816064994
1521,141737.09066803436
1522,187852.4728105778
1523,117065.56430141597
1524,113204.32103999572
1525,123321.03930602435
1526,111714.89755876682
1527,108881.25402918775
1528,133774.6649522156
1529,159805.6285031695
1530,186989.39753970224
1531,108686.18596456654
1532,94417.78671726001
1533,150295.87041965267
1534,117126.02458073573
1535,148687.1763296871
1536,112124.80168030123
1537,66883.6668707666
1538,131584.1143759499
1539,184529.58537036375
1540,94094.18209541954
1541,142319.36983826844
1542,156680.23587882495
1543,164922.56260113828
1544,81633.42163791093
1545,106141.29448987111
1546,134411.87703039858
1547,128210.51016315796
1548,135451.02490013355
1549,121881.79790082228
1550,145755.83394528466
1551,109700.58582739734
1552,140376.1728255896
1553,138115.25399081362
1554,118108.50794212687
1555,177030.9738832293
1556,85552.52667469645
1557,96642.49348966716
1558,97311.16362780922
1559,90070.59184090148
1560,154596.5579091075
1561,123163.087871702
1562,127479.9038311522
1563,129066.51442356038
1564,169565.12016220368
1565,158142.87966443744
1566,245482.2545588664
1567,79643.70118912475
1568,239428.16730033018
1569,136612.50516783766
1570,122712.90647877585
1571,102589.61889283964
1572,134649.86209046235
1573,238516.50200255713
1574,132477.31501911196
1575,240287.08763375896
1576,261531.40988526368
1577,180383.75584013335
1578,127695.5921844205
1579,142893.00754234445
1580,195007.15049615994
1581,151168.9659120232
1582,126749.37862709716
1583,319262.77205890696
1584,224733.79061474284
1585,139586.6836996789
1586,62023.41598306703
1587,94306.7103660404
1588,151277.14761876725
1589,89922.94898136958
1590,126978.14545663797
1591,99036.4572629065
1592,107570.12460886278
1593,120117.78424902521
1594,149545.7823786814
1595,118224.42450320923
1596,234416.7375663359
1597,194937.5020280738
1598,205420.34605663214
1599,177955.31071764545
1600,172310.33077089672
1601,85716.59453684601
1602,123950.00484273133
1603,63945.03622993824
1604,294839.07916172734
1605,241839.32002948824
1606,166829.19423164325
1607,192802.8591646621
1608,211769.34022621164
1609,174929.77824733735
1610,152016.0320682854
1611,142693.1660527707
1612,172817.93979872257
1613,177054.78469710224
1614,128295.54759813074
1615,93822.77809504978
1616,89054.70394751384
1617,97400.55034752568
1618,126305.20280485514
1619,134956.10729637323
1620,216638.6249577652
1621,146673.28088561317
1622,145407.58443364277
1623,281275.9256962847
1624,227724.69000806953
1625,120760.94591543962
1626,167908.5702065201
1627,203134.47174996737
1628,292033.4738260897
1629,186574.34559776704
